GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2017-03-25,21601085,Final,1610612759,1610612752,2016,1610612759,106.0,0.455,0.75,0.4,28.0,50.0,1610612752,98.0,0.471,0.867,0.3,24.0,45.0,1
2017-03-25,21601086,Final,1610612757,1610612750,2016,1610612757,112.0,0.634,0.647,0.5,24.0,35.0,1610612750,100.0,0.487,0.75,0.2,15.0,27.0,1
2017-03-24,21601072,Final,1610612764,1610612751,2016,1610612764,129.0,0.505,0.955,0.385,29.0,46.0,1610612751,108.0,0.524,0.731,0.2,24.0,38.0,1
2017-03-24,21601073,Final,1610612766,1610612739,2016,1610612766,105.0,0.422,0.792,0.263,18.0,42.0,1610612739,112.0,0.5539999999999999,0.875,0.36,26.0,38.0,0
2017-03-24,21601074,Final,1610612753,1610612765,2016,1610612753,115.0,0.516,0.6920000000000001,0.462,36.0,47.0,1610612765,87.0,0.354,0.85,0.091,21.0,50.0,1
2017-03-24,21601075,Final,1610612754,1610612743,2016,1610612754,117.0,0.505,0.727,0.542,19.0,39.0,1610612743,125.0,0.476,0.93,0.259,23.0,45.0,0
2017-03-24,21601076,Final,1610612738,1610612756,2016,1610612738,130.0,0.4679999999999999,0.8,0.341,31.0,50.0,1610612756,120.0,0.4529999999999999,0.735,0.316,23.0,49.0,1
2017-03-24,21601077,Final,1610612741,1610612755,2016,1610612741,107.0,0.407,0.742,0.417,22.0,39.0,1610612755,117.0,0.5539999999999999,0.7390000000000001,0.32,23.0,46.0,0
2017-03-24,21601078,Final,1610612749,1610612737,2016,1610612749,100.0,0.4429999999999999,0.875,0.296,27.0,35.0,1610612737,97.0,0.41,0.875,0.364,20.0,49.0,1
2017-03-24,21601079,Final,1610612745,1610612740,2016,1610612745,117.0,0.473,0.75,0.359,29.0,59.0,1610612740,107.0,0.451,0.7859999999999999,0.368,28.0,36.0,1
2017-03-24,21601080,Final,1610612747,1610612750,2016,1610612747,130.0,0.523,0.857,0.609,26.0,42.0,1610612750,119.0,0.484,0.909,0.3329999999999999,32.0,37.0,1
2017-03-24,21601081,Final,1610612744,1610612758,2016,1610612744,114.0,0.494,0.889,0.3229999999999999,37.0,44.0,1610612758,100.0,0.482,0.769,0.476,27.0,37.0,1
2017-03-23,21601067,Final,1610612751,1610612756,2016,1610612751,126.0,0.4529999999999999,0.762,0.276,25.0,61.0,1610612756,98.0,0.366,0.6759999999999999,0.28,16.0,50.0,1
2017-03-23,21601068,Final,1610612748,1610612761,2016,1610612748,84.0,0.39,0.609,0.261,20.0,36.0,1610612761,101.0,0.4429999999999999,0.7809999999999999,0.261,10.0,51.0,0
2017-03-23,21601069,Final,1610612742,1610612746,2016,1610612742,97.0,0.4629999999999999,0.667,0.346,26.0,34.0,1610612746,95.0,0.45,0.667,0.3329999999999999,18.0,45.0,1
2017-03-23,21601070,Final,1610612759,1610612763,2016,1610612759,97.0,0.481,0.652,0.308,26.0,35.0,1610612763,90.0,0.436,0.8,0.345,18.0,42.0,1
2017-03-23,21601071,Final,1610612757,1610612752,2016,1610612757,110.0,0.488,0.7240000000000001,0.524,15.0,50.0,1610612752,95.0,0.409,0.9,0.2269999999999999,23.0,40.0,1
2017-03-22,21601059,Final,1610612753,1610612766,2016,1610612753,102.0,0.455,0.8,0.35,26.0,43.0,1610612766,109.0,0.467,0.889,0.3329999999999999,24.0,43.0,0
2017-03-22,21601060,Final,1610612738,1610612754,2016,1610612738,109.0,0.512,0.857,0.407,27.0,43.0,1610612754,100.0,0.4370000000000001,0.684,0.3929999999999999,20.0,45.0,1
2017-03-22,21601061,Final,1610612741,1610612765,2016,1610612741,117.0,0.588,0.632,0.478,36.0,36.0,1610612765,95.0,0.4429999999999999,0.588,0.35,18.0,44.0,1
2017-03-22,21601062,Final,1610612760,1610612755,2016,1610612760,122.0,0.545,0.733,0.25,26.0,54.0,1610612755,97.0,0.425,0.882,0.32,19.0,25.0,1
2017-03-22,21601063,Final,1610612764,1610612737,2016,1610612764,104.0,0.4,0.7390000000000001,0.324,23.0,54.0,1610612737,100.0,0.395,0.828,0.32,20.0,44.0,1
2017-03-22,21601064,Final,1610612743,1610612739,2016,1610612743,126.0,0.531,1.0,0.423,35.0,44.0,1610612739,113.0,0.506,0.857,0.405,22.0,38.0,1
2017-03-22,21601065,Final,1610612758,1610612749,2016,1610612758,98.0,0.488,0.6,0.385,19.0,37.0,1610612749,116.0,0.531,0.737,0.457,28.0,38.0,0
2017-03-22,21601066,Final,1610612762,1610612752,2016,1610612762,108.0,0.456,0.655,0.25,18.0,48.0,1610612752,101.0,0.475,0.889,0.429,19.0,36.0,1
2017-03-21,21601051,Final,1610612761,1610612741,2016,1610612761,122.0,0.495,0.741,0.348,18.0,50.0,1610612741,120.0,0.467,0.815,0.3779999999999999,25.0,39.0,1
2017-03-21,21601052,Final,1610612751,1610612765,2016,1610612751,98.0,0.4320000000000001,0.632,0.345,22.0,46.0,1610612765,96.0,0.435,0.688,0.217,17.0,51.0,1
2017-03-21,21601053,Final,1610612748,1610612756,2016,1610612748,112.0,0.4379999999999999,0.7390000000000001,0.407,17.0,49.0,1610612756,97.0,0.439,0.7240000000000001,0.25,14.0,41.0,1
2017-03-21,21601054,Final,1610612740,1610612763,2016,1610612740,95.0,0.3979999999999999,0.8420000000000001,0.31,16.0,51.0,1610612763,82.0,0.405,0.6920000000000001,0.257,17.0,41.0,1
2017-03-21,21601055,Final,1610612742,1610612744,2016,1610612742,87.0,0.359,0.833,0.324,24.0,39.0,1610612744,112.0,0.551,0.813,0.433,34.0,46.0,0
2017-03-21,21601056,Final,1610612750,1610612759,2016,1610612750,93.0,0.444,0.88,0.467,20.0,39.0,1610612759,100.0,0.481,0.818,0.3329999999999999,22.0,33.0,0
2017-03-21,21601057,Final,1610612757,1610612749,2016,1610612757,90.0,0.422,0.615,0.19,15.0,49.0,1610612749,93.0,0.422,0.833,0.4379999999999999,16.0,49.0,0
2017-03-21,21601058,Final,1610612747,1610612746,2016,1610612747,109.0,0.467,0.63,0.3,23.0,41.0,1610612746,133.0,0.536,0.875,0.455,23.0,48.0,0
2017-03-20,21601044,Final,1610612766,1610612737,2016,1610612766,105.0,0.5,0.65,0.4,28.0,33.0,1610612737,90.0,0.44,0.4,0.324,26.0,45.0,1
2017-03-20,21601045,Final,1610612753,1610612755,2016,1610612753,112.0,0.3720000000000001,0.826,0.174,19.0,55.0,1610612755,109.0,0.382,0.917,0.265,26.0,53.0,1
2017-03-20,21601046,Final,1610612754,1610612762,2016,1610612754,107.0,0.4370000000000001,0.913,0.5,21.0,43.0,1610612762,100.0,0.455,0.7,0.24,20.0,49.0,1
2017-03-20,21601047,Final,1610612738,1610612764,2016,1610612738,110.0,0.43,0.7140000000000001,0.303,19.0,53.0,1610612764,102.0,0.43,0.769,0.2289999999999999,24.0,39.0,1
2017-03-20,21601048,Final,1610612745,1610612743,2016,1610612745,125.0,0.506,0.7829999999999999,0.447,27.0,35.0,1610612743,124.0,0.512,0.923,0.414,26.0,48.0,1
2017-03-20,21601049,Final,1610612760,1610612744,2016,1610612760,95.0,0.425,0.5479999999999999,0.19,18.0,40.0,1610612744,111.0,0.482,0.762,0.455,28.0,46.0,0
2017-03-20,21601050,Final,1610612746,1610612752,2016,1610612746,114.0,0.494,0.75,0.3229999999999999,25.0,43.0,1610612752,105.0,0.449,0.792,0.25,24.0,48.0,1
2017-03-19,21601036,Final,1610612751,1610612742,2016,1610612751,104.0,0.431,0.763,0.419,16.0,41.0,1610612742,111.0,0.539,0.76,0.4,20.0,33.0,0
2017-03-19,21601037,Final,1610612755,1610612738,2016,1610612755,105.0,0.466,0.733,0.364,29.0,43.0,1610612738,99.0,0.405,0.862,0.207,27.0,41.0,1
2017-03-19,21601038,Final,1610612765,1610612756,2016,1610612765,112.0,0.435,0.667,0.48,26.0,63.0,1610612756,95.0,0.354,0.633,0.273,16.0,47.0,1
2017-03-19,21601039,Final,1610612740,1610612750,2016,1610612740,123.0,0.544,0.733,0.467,31.0,43.0,1610612750,109.0,0.512,0.706,0.36,30.0,35.0,1
2017-03-19,21601040,Final,1610612761,1610612754,2016,1610612761,116.0,0.495,0.875,0.444,25.0,51.0,1610612754,91.0,0.413,0.731,0.261,22.0,33.0,1
2017-03-19,21601041,Final,1610612748,1610612757,2016,1610612748,104.0,0.466,0.65,0.3,18.0,39.0,1610612757,115.0,0.506,0.75,0.5,13.0,43.0,0
2017-03-19,21601042,Final,1610612759,1610612758,2016,1610612759,118.0,0.494,0.778,0.3929999999999999,31.0,45.0,1610612758,102.0,0.494,0.765,0.7,29.0,40.0,1
2017-03-19,21601043,Final,1610612747,1610612739,2016,1610612747,120.0,0.516,0.789,0.407,23.0,40.0,1610612739,125.0,0.529,0.815,0.361,19.0,44.0,0
2017-03-18,21601028,Final,1610612760,1610612758,2016,1610612760,110.0,0.5,0.72,0.385,23.0,49.0,1610612758,94.0,0.412,0.826,0.238,16.0,35.0,1
2017-03-18,21601029,Final,1610612737,1610612757,2016,1610612737,97.0,0.364,0.813,0.2689999999999999,22.0,35.0,1610612757,113.0,0.506,0.895,0.444,23.0,54.0,0
2017-03-18,21601030,Final,1610612766,1610612764,2016,1610612766,98.0,0.4270000000000001,0.7040000000000001,0.375,23.0,41.0,1610612764,93.0,0.3670000000000001,0.774,0.3329999999999999,21.0,44.0,1
2017-03-18,21601031,Final,1610612746,1610612739,2016,1610612746,108.0,0.513,0.69,0.308,27.0,54.0,1610612739,78.0,0.386,0.6920000000000001,0.185,15.0,40.0,1
2017-03-18,21601032,Final,1610612741,1610612762,2016,1610612741,95.0,0.475,0.857,0.368,24.0,39.0,1610612762,86.0,0.3829999999999999,0.68,0.28,15.0,49.0,1
2017-03-18,21601033,Final,1610612763,1610612759,2016,1610612763,104.0,0.421,0.871,0.433,20.0,35.0,1610612759,96.0,0.44,0.955,0.321,18.0,42.0,1
2017-03-18,21601034,Final,1610612743,1610612745,2016,1610612743,105.0,0.4270000000000001,0.633,0.3229999999999999,28.0,45.0,1610612745,109.0,0.4579999999999999,0.8,0.208,20.0,48.0,0
2017-03-18,21601035,Final,1610612744,1610612749,2016,1610612744,117.0,0.6,0.789,0.522,30.0,44.0,1610612749,92.0,0.4039999999999999,0.7859999999999999,0.3329999999999999,19.0,35.0,1
2017-03-17,21601020,Final,1610612755,1610612742,2016,1610612755,116.0,0.525,0.87,0.414,32.0,55.0,1610612742,74.0,0.345,0.529,0.217,21.0,34.0,1
2017-03-17,21601021,Final,1610612764,1610612741,2016,1610612764,112.0,0.455,0.833,0.385,34.0,40.0,1610612741,107.0,0.5,0.667,0.259,28.0,53.0,1
2017-03-17,21601022,Final,1610612751,1610612738,2016,1610612751,95.0,0.361,0.8,0.314,23.0,41.0,1610612738,98.0,0.4,0.7929999999999999,0.241,20.0,51.0,0
2017-03-17,21601023,Final,1610612765,1610612761,2016,1610612765,75.0,0.349,0.667,0.15,14.0,49.0,1610612761,87.0,0.385,0.9,0.3329999999999999,19.0,53.0,0
2017-03-17,21601024,Final,1610612740,1610612745,2016,1610612740,128.0,0.5329999999999999,0.75,0.353,29.0,54.0,1610612745,112.0,0.407,0.7809999999999999,0.325,18.0,46.0,1
2017-03-17,21601025,Final,1610612748,1610612750,2016,1610612748,123.0,0.588,0.789,0.308,29.0,40.0,1610612750,105.0,0.5,0.955,0.1669999999999999,14.0,28.0,1
2017-03-17,21601026,Final,1610612756,1610612753,2016,1610612756,103.0,0.4370000000000001,0.833,0.143,18.0,49.0,1610612753,109.0,0.4379999999999999,0.857,0.304,21.0,43.0,0
2017-03-17,21601027,Final,1610612747,1610612749,2016,1610612747,103.0,0.452,0.615,0.379,24.0,40.0,1610612749,107.0,0.488,0.767,0.1669999999999999,22.0,43.0,0
2017-03-16,21601014,Final,1610612739,1610612762,2016,1610612739,91.0,0.419,0.526,0.273,14.0,52.0,1610612762,83.0,0.415,0.7140000000000001,0.238,18.0,47.0,1
2017-03-16,21601015,Final,1610612761,1610612760,2016,1610612761,102.0,0.457,0.767,0.25,15.0,32.0,1610612760,123.0,0.534,0.789,0.56,33.0,47.0,0
2017-03-16,21601016,Final,1610612752,1610612751,2016,1610612752,110.0,0.466,0.962,0.1669999999999999,20.0,34.0,1610612751,121.0,0.477,0.8290000000000001,0.313,19.0,51.0,0
2017-03-16,21601017,Final,1610612737,1610612763,2016,1610612737,91.0,0.408,0.735,0.296,19.0,38.0,1610612763,103.0,0.424,0.833,0.357,29.0,48.0,0
2017-03-16,21601018,Final,1610612743,1610612746,2016,1610612743,129.0,0.535,0.846,0.536,31.0,48.0,1610612746,114.0,0.524,0.667,0.5,26.0,34.0,1
2017-03-16,21601019,Final,1610612744,1610612753,2016,1610612744,122.0,0.575,0.522,0.385,36.0,47.0,1610612753,92.0,0.3720000000000001,0.7140000000000001,0.259,15.0,49.0,1
2017-03-15,21601004,Final,1610612764,1610612742,2016,1610612764,107.0,0.488,0.7140000000000001,0.4,30.0,42.0,1610612742,112.0,0.506,0.72,0.4379999999999999,24.0,40.0,0
2017-03-15,21601005,Final,1610612754,1610612766,2016,1610612754,98.0,0.534,0.889,0.429,26.0,42.0,1610612766,77.0,0.4,0.769,0.13,15.0,30.0,1
2017-03-15,21601006,Final,1610612738,1610612750,2016,1610612738,117.0,0.544,0.857,0.3939999999999999,34.0,37.0,1610612750,104.0,0.44,0.8,0.296,26.0,42.0,1
2017-03-15,21601007,Final,1610612748,1610612740,2016,1610612748,120.0,0.506,0.8420000000000001,0.457,23.0,45.0,1610612740,112.0,0.477,0.679,0.409,21.0,38.0,1
2017-03-15,21601008,Final,1610612765,1610612762,2016,1610612765,83.0,0.419,0.667,0.231,14.0,39.0,1610612762,97.0,0.4679999999999999,0.75,0.4639999999999999,28.0,43.0,0
2017-03-15,21601009,Final,1610612741,1610612763,2016,1610612741,91.0,0.374,0.8,0.3929999999999999,22.0,45.0,1610612763,98.0,0.424,0.833,0.355,26.0,52.0,0
2017-03-15,21601010,Final,1610612745,1610612747,2016,1610612745,139.0,0.5489999999999999,0.6559999999999999,0.419,37.0,50.0,1610612747,100.0,0.462,0.722,0.12,16.0,38.0,1
2017-03-15,21601011,Final,1610612759,1610612757,2016,1610612759,106.0,0.477,0.733,0.423,28.0,41.0,1610612757,110.0,0.475,0.893,0.409,21.0,39.0,0
2017-03-15,21601012,Final,1610612756,1610612758,2016,1610612756,101.0,0.402,0.643,0.24,24.0,47.0,1610612758,107.0,0.481,0.735,0.429,22.0,48.0,0
2017-03-15,21601013,Final,1610612746,1610612749,2016,1610612746,96.0,0.467,0.7240000000000001,0.208,23.0,42.0,1610612749,97.0,0.447,0.76,0.345,22.0,36.0,0
2017-03-14,21600999,Final,1610612739,1610612765,2016,1610612739,128.0,0.597,0.7390000000000001,0.633,29.0,41.0,1610612765,96.0,0.374,0.947,0.211,20.0,45.0,1
2017-03-14,21601000,Final,1610612751,1610612760,2016,1610612751,104.0,0.465,0.867,0.5,20.0,32.0,1610612760,122.0,0.494,0.706,0.455,30.0,44.0,0
2017-03-14,21601001,Final,1610612752,1610612754,2016,1610612752,87.0,0.422,0.615,0.321,21.0,52.0,1610612754,81.0,0.368,0.6,0.276,16.0,53.0,1
2017-03-14,21601002,Final,1610612740,1610612757,2016,1610612740,100.0,0.475,0.6,0.286,19.0,49.0,1610612757,77.0,0.303,0.769,0.344,13.0,48.0,1
2017-03-14,21601003,Final,1610612744,1610612755,2016,1610612744,106.0,0.364,0.8,0.4379999999999999,24.0,43.0,1610612755,104.0,0.4379999999999999,0.667,0.296,28.0,52.0,1
2017-03-13,21600991,Final,1610612766,1610612741,2016,1610612766,109.0,0.462,0.8420000000000001,0.241,25.0,44.0,1610612741,115.0,0.446,0.8640000000000001,0.35,29.0,50.0,0
2017-03-13,21600992,Final,1610612761,1610612742,2016,1610612761,100.0,0.474,0.944,0.36,19.0,55.0,1610612742,78.0,0.365,0.6920000000000001,0.28,21.0,34.0,1
2017-03-13,21600993,Final,1610612763,1610612749,2016,1610612763,113.0,0.519,0.7390000000000001,0.519,30.0,37.0,1610612749,93.0,0.4629999999999999,0.85,0.5379999999999999,21.0,32.0,1
2017-03-13,21600994,Final,1610612759,1610612737,2016,1610612759,107.0,0.481,0.765,0.471,31.0,44.0,1610612737,99.0,0.457,0.633,0.273,27.0,36.0,1
2017-03-13,21600995,Final,1610612750,1610612764,2016,1610612750,119.0,0.523,0.8640000000000001,0.476,27.0,46.0,1610612764,104.0,0.429,0.8059999999999999,0.2689999999999999,15.0,38.0,1
2017-03-13,21600996,Final,1610612762,1610612746,2016,1610612762,114.0,0.526,0.818,0.667,22.0,42.0,1610612746,108.0,0.5,0.7829999999999999,0.4,16.0,28.0,1
2017-03-13,21600997,Final,1610612758,1610612753,2016,1610612758,120.0,0.537,0.762,0.5329999999999999,24.0,41.0,1610612753,115.0,0.4589999999999999,1.0,0.382,32.0,44.0,1
2017-03-13,21600998,Final,1610612743,1610612747,2016,1610612743,129.0,0.536,0.88,0.447,36.0,42.0,1610612747,101.0,0.433,0.579,0.3,17.0,46.0,1
2017-03-12,21600985,Final,1610612738,1610612741,2016,1610612738,100.0,0.465,1.0,0.4320000000000001,22.0,51.0,1610612741,80.0,0.379,0.778,0.28,18.0,40.0,1
2017-03-12,21600986,Final,1610612751,1610612752,2016,1610612751,120.0,0.46,0.7240000000000001,0.5,23.0,55.0,1610612752,112.0,0.415,0.813,0.348,22.0,43.0,1
2017-03-12,21600987,Final,1610612754,1610612748,2016,1610612754,102.0,0.4270000000000001,0.8440000000000001,0.3329999999999999,12.0,46.0,1610612748,98.0,0.415,0.688,0.281,18.0,54.0,1
2017-03-12,21600988,Final,1610612756,1610612757,2016,1610612756,101.0,0.441,0.7,0.357,20.0,41.0,1610612757,110.0,0.5,0.68,0.318,14.0,49.0,0
2017-03-12,21600989,Final,1610612745,1610612739,2016,1610612745,117.0,0.4270000000000001,0.679,0.356,25.0,52.0,1610612739,112.0,0.525,0.846,0.395,24.0,38.0,1
2017-03-12,21600990,Final,1610612747,1610612755,2016,1610612747,116.0,0.5,0.857,0.2,24.0,40.0,1610612755,118.0,0.519,0.813,0.417,28.0,34.0,0
2017-03-11,21600973,Final,1610612760,1610612762,2016,1610612760,112.0,0.5,0.75,0.348,23.0,43.0,1610612762,104.0,0.48,0.821,0.45,15.0,36.0,1
2017-03-11,21600974,Final,1610612746,1610612755,2016,1610612746,112.0,0.494,0.828,0.32,25.0,41.0,1610612755,100.0,0.476,0.7140000000000001,0.3329999999999999,28.0,41.0,1
2017-03-11,21600975,Final,1610612765,1610612752,2016,1610612765,112.0,0.479,0.579,0.3329999999999999,27.0,51.0,1610612752,92.0,0.439,0.636,0.433,26.0,44.0,1
2017-03-11,21600976,Final,1610612766,1610612740,2016,1610612766,122.0,0.451,0.85,0.283,32.0,50.0,1610612740,125.0,0.505,0.688,0.412,33.0,47.0,0
2017-03-11,21600977,Final,1610612753,1610612739,2016,1610612753,104.0,0.396,0.857,0.19,17.0,52.0,1610612739,116.0,0.5,0.6,0.385,30.0,52.0,0
2017-03-11,21600978,Final,1610612749,1610612750,2016,1610612749,102.0,0.4629999999999999,0.87,0.4,19.0,40.0,1610612750,95.0,0.457,0.762,0.385,21.0,38.0,1
2017-03-11,21600979,Final,1610612748,1610612761,2016,1610612748,104.0,0.486,0.6970000000000001,0.3929999999999999,21.0,35.0,1610612761,89.0,0.375,0.84,0.133,7.0,48.0,1
2017-03-11,21600980,Final,1610612759,1610612744,2016,1610612759,107.0,0.519,0.833,0.444,27.0,46.0,1610612744,85.0,0.359,0.609,0.294,19.0,49.0,1
2017-03-11,21600981,Final,1610612763,1610612737,2016,1610612763,90.0,0.3779999999999999,0.7390000000000001,0.172,22.0,41.0,1610612737,107.0,0.5,0.769,0.5,22.0,46.0,0
2017-03-11,21600982,Final,1610612742,1610612756,2016,1610612742,98.0,0.3779999999999999,0.917,0.346,17.0,48.0,1610612756,100.0,0.4579999999999999,0.9,0.286,18.0,40.0,0
2017-03-11,21600983,Final,1610612757,1610612764,2016,1610612757,124.0,0.511,0.75,0.5,26.0,43.0,1610612764,125.0,0.522,0.679,0.48,27.0,46.0,0
2017-03-11,21600984,Final,1610612758,1610612743,2016,1610612758,92.0,0.439,0.6,0.348,24.0,41.0,1610612743,105.0,0.471,0.889,0.265,21.0,44.0,0
2017-03-10,21600965,Final,1610612766,1610612753,2016,1610612766,121.0,0.595,0.85,0.476,34.0,43.0,1610612753,81.0,0.408,0.636,0.185,19.0,31.0,1
2017-03-10,21600966,Final,1610612741,1610612745,2016,1610612741,94.0,0.3879999999999999,0.75,0.231,24.0,49.0,1610612745,115.0,0.416,0.813,0.319,26.0,54.0,0
2017-03-10,21600967,Final,1610612749,1610612754,2016,1610612749,99.0,0.516,0.867,0.412,17.0,34.0,1610612754,85.0,0.44,0.773,0.111,15.0,36.0,1
2017-03-10,21600968,Final,1610612750,1610612744,2016,1610612750,103.0,0.4429999999999999,0.778,0.286,21.0,46.0,1610612744,102.0,0.466,0.765,0.292,25.0,43.0,1
2017-03-10,21600969,Final,1610612737,1610612761,2016,1610612737,105.0,0.52,0.655,0.364,24.0,45.0,1610612761,99.0,0.402,0.778,0.16,19.0,46.0,1
2017-03-10,21600970,Final,1610612743,1610612738,2016,1610612743,119.0,0.529,0.773,0.387,24.0,50.0,1610612738,99.0,0.42,0.826,0.364,19.0,34.0,1
2017-03-10,21600971,Final,1610612742,1610612751,2016,1610612742,105.0,0.423,0.893,0.424,16.0,47.0,1610612751,96.0,0.436,0.826,0.29,23.0,35.0,1
2017-03-10,21600972,Final,1610612758,1610612764,2016,1610612758,122.0,0.478,0.7859999999999999,0.522,27.0,40.0,1610612764,130.0,0.5,0.895,0.346,29.0,52.0,0
2017-03-09,21600960,Final,1610612765,1610612739,2016,1610612765,106.0,0.466,0.789,0.346,22.0,45.0,1610612739,101.0,0.4639999999999999,0.632,0.282,24.0,42.0,1
2017-03-09,21600961,Final,1610612763,1610612746,2016,1610612763,98.0,0.446,0.773,0.35,26.0,34.0,1610612746,114.0,0.513,0.821,0.3670000000000001,24.0,47.0,0
2017-03-09,21600962,Final,1610612760,1610612759,2016,1610612760,102.0,0.461,0.667,0.3,23.0,48.0,1610612759,92.0,0.417,0.8,0.316,15.0,41.0,1
2017-03-09,21600963,Final,1610612757,1610612755,2016,1610612757,114.0,0.455,0.848,0.286,25.0,55.0,1610612755,108.0,0.436,0.75,0.379,18.0,44.0,1
2017-03-09,21600964,Final,1610612756,1610612747,2016,1610612756,110.0,0.462,0.8,0.316,20.0,54.0,1610612747,122.0,0.48,0.667,0.444,21.0,42.0,0
2017-03-08,21600949,Final,1610612753,1610612741,2016,1610612753,98.0,0.416,0.81,0.28,21.0,48.0,1610612741,91.0,0.444,0.636,0.429,24.0,44.0,1
2017-03-08,21600950,Final,1610612737,1610612751,2016,1610612737,110.0,0.4320000000000001,0.75,0.2,19.0,47.0,1610612751,105.0,0.4629999999999999,0.8,0.3329999999999999,28.0,40.0,1
2017-03-08,21600951,Final,1610612748,1610612766,2016,1610612748,108.0,0.435,0.708,0.415,22.0,46.0,1610612766,101.0,0.4629999999999999,0.952,0.3329999999999999,14.0,39.0,1
2017-03-08,21600952,Final,1610612749,1610612752,2016,1610612749,104.0,0.43,0.7859999999999999,0.308,26.0,46.0,1610612752,93.0,0.4639999999999999,0.667,0.3329999999999999,22.0,43.0,1
2017-03-08,21600953,Final,1610612740,1610612761,2016,1610612740,87.0,0.425,0.769,0.31,22.0,40.0,1610612761,94.0,0.474,0.609,0.381,21.0,42.0,0
2017-03-08,21600954,Final,1610612745,1610612762,2016,1610612745,108.0,0.4429999999999999,0.75,0.25,22.0,31.0,1610612762,115.0,0.539,0.875,0.387,21.0,45.0,0
2017-03-08,21600955,Final,1610612750,1610612746,2016,1610612750,107.0,0.488,0.9,0.25,26.0,50.0,1610612746,91.0,0.422,0.667,0.375,18.0,36.0,1
2017-03-08,21600956,Final,1610612754,1610612765,2016,1610612754,115.0,0.5,0.8420000000000001,0.478,27.0,46.0,1610612765,98.0,0.4379999999999999,0.591,0.2689999999999999,20.0,45.0,1
2017-03-08,21600957,Final,1610612759,1610612758,2016,1610612759,114.0,0.5,0.762,0.483,33.0,43.0,1610612758,104.0,0.488,0.813,0.368,20.0,42.0,1
2017-03-08,21600958,Final,1610612743,1610612764,2016,1610612743,113.0,0.529,0.471,0.4639999999999999,31.0,39.0,1610612764,123.0,0.568,0.632,0.423,31.0,43.0,0
2017-03-08,21600959,Final,1610612744,1610612738,2016,1610612744,86.0,0.44,0.667,0.2,23.0,46.0,1610612738,99.0,0.44,0.789,0.345,28.0,45.0,0
2017-03-07,21600946,Final,1610612760,1610612757,2016,1610612760,121.0,0.518,0.767,0.4,16.0,39.0,1610612757,126.0,0.5529999999999999,0.778,0.478,24.0,36.0,0
2017-03-07,21600947,Final,1610612742,1610612747,2016,1610612742,122.0,0.542,0.789,0.5479999999999999,25.0,41.0,1610612747,111.0,0.467,0.727,0.3670000000000001,25.0,44.0,1
2017-03-07,21600948,Final,1610612756,1610612764,2016,1610612756,127.0,0.5,0.7879999999999999,0.481,23.0,49.0,1610612764,131.0,0.456,0.792,0.389,19.0,44.0,0
2017-03-06,21600934,Final,1610612755,1610612749,2016,1610612755,98.0,0.4379999999999999,0.632,0.267,30.0,42.0,1610612749,112.0,0.494,0.8,0.424,28.0,41.0,0
2017-03-06,21600935,Final,1610612753,1610612752,2016,1610612753,105.0,0.471,0.667,0.281,23.0,42.0,1610612752,113.0,0.465,0.964,0.429,26.0,45.0,0
2017-03-06,21600936,Final,1610612739,1610612748,2016,1610612739,98.0,0.449,0.655,0.3329999999999999,15.0,52.0,1610612748,106.0,0.429,0.857,0.457,23.0,38.0,0
